,Instrumento,Convenente,Nº OBT,Valor OBT,Data Emissão,CPF/CNPJ,Fornecedor,Tipo DL,Descrição do Item,Data Pagamento,Situação OBT,CPF/CNPJ STR,CNPJ BÁSICO,CNPJ ORDEM,CNPJ DV,IDENTIFICADOR MATRIZ/FILIAL,NOME FANTASIA_x,CNAE FISCAL PRINCIPAL_x,CNAE FISCAL SECUNDÁRIA_x,TIPO DE LOGRADOURO_x,LOGRADOURO_x,NÚMERO_x,COMPLEMENTO_x,BAIRRO_x,CEP_x,MUNICÍPIO_x,CNPJ,codigo,municipio,Nome do município,Região de Planejamento,Municipio_upp,Nome_x,Situação_x,Filiação_x,Data de Validade_x,Data Cadastro_x,Data Alteracao_x,Nº de Socios_x,Nº de Sócios Válidos_x,Sócios com CAF(%)_x,Nome_y,Município,Situação_y,Filiação_y,Data de Validade_y,Data Cadastro_y,Data Alteracao_y,Nº de Socios_y,Nº de Sócios Válidos_y,Sócios com CAF(%)_y,NOME FANTASIA_y,CNAE FISCAL PRINCIPAL_y,CNAE FISCAL SECUNDÁRIA_y,TIPO DE LOGRADOURO_y,LOGRADOURO_y,NÚMERO_y,COMPLEMENTO_y,BAIRRO_y,CEP_y,MUNICÍPIO_y,endereco_completo,Latitude,Longitude
91,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02402E+16",68485.0,"45341,51135",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45342,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
92,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02403E+16",564717.0,"45371,97771",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45373,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
93,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02404E+16",234342.0,"45405,7298",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45406,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
94,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02405E+16",251190.0,"45421,80316",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45422,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
95,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02405E+16",154530.0,"45433,53304",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45434,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
96,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02406E+16",1502375.0,"45446,75943",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45447,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
97,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02406E+16",183087.0,"45470,8192",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45471,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
98,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02407E+16",770680.0,"45495,67206",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45496,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
99,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02408E+16",697300.0,"45518,6531",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45520,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
100,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02408E+16",467900.0,"45531,64591",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45532,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
101,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02408E+16",229630.0,"45534,66456",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45537,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
102,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02409E+16",4715675.0,"45548,48543",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45551,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
103,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,02409E+16",232700.0,"45555,71961",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45558,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
104,1287149,CÁRITAS DIOCESANA DE TIANGUA,"2,0241E+16",788625.0,"45581,66564",35202279000170,COOPENORT,Nota Fiscal,"Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios) 
",45582,Efetivada,35202279000170,35202279,1,70,1,COOPENORT,4633801,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000,1367,35202279000170,1367,CARNAUBAL,Carnaubal,Serra da Ibiapaba,CARNAUBAL,COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,CAF Emitido,,,29/09/2023 12:30:34,22/05/2025 08:50:46,75.0,42.0,"97,33",COOPERATIVA AGROPECUARIA DOS AGRICULTORES FAMILIARES DA REGIAO NORTE DO CEARA LT,Carnaubal,Aberto apenas para Atualização de Informações,,,29/09/2023 12:30:34,07/03/2025 12:32:31,75.0,43,"97,33",COOPENORT,4633801.0,"0111302,0113000,0119902,0119904,0119905,0119906,0119907,0119908,0119909,0119999,0121101,0131800,0133402,0133403,0133408,0133409,0133410,0133499,0139399,0151201,0151202,0153901,0154700,0155501,0155505,0159801,0312401,0322101,1031700,1066000,4623106,4623109,4623199,4644302,4661300,4683400,4692300,4722902,4724500,4729699,4744001,4744099",RUA,DEPUTADO VICENTE RIBEIRO,438,,CENTRO,62375000.0,1367.0,"RUA DEPUTADO VICENTE RIBEIRO, 438, CENTRO Carnaubal-CE","-4,1657573","-40,9404926"
